# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.97176965782503,0.9447730324032081,-0.0032476896025119112,0,3.0,-0.009221693996018517,0.0,0.0,0.0
 0.09120193243008382,1.984246346523459,0.9447723251886009,-0.0032476896025119112,0.2736057972902515,3.0000000000000004,-0.009221693996018517,0.0,-0.17513043198027228,0.0
 0.12865477486918397,1.9965977342690229,0.9447702111085718,-0.009806822077760596,0.3859643246075519,2.999999999999999,-0.00942856855165064,0.0,-0.23279012881533348,0.0
 0.15717355756807116,2.0088249479182845,0.9447667015088099,-0.01644571317589105,0.4715206727042135,3.0,-0.009639652485662313,0.0,-0.2816172501390587,0.0
 0.18103306916456932,2.020929114327806,0.9447618077350038,-0.023164963221357842,0.543099207493708,3.0000000000000013,-0.009854989167264593,0.0,-0.3259791785956461,0.0
 0.20189387618539598,2.0329113603541495,0.9447555411328427,-0.029965151958849204,0.6056816285561879,2.9999999999999973,-0.010074614803845241,0.0,-0.3676874319252707,0.0
 0.22061000402562453,2.044772812853877,0.9447479130480152,-0.036846836940007906,0.6618300120768735,2.9999999999999987,-0.010298562975316256,0.0,-0.40770685588785816,0.0
 0.2376902046453193,2.056514598683552,0.9447389348262103,-0.0438105518325975,0.7130706139359578,3.0000000000000018,-0.010526865265296498,0.0,-0.44662425691652163,0.0
 0.2534668954998146,2.068137844699735,0.944728617813117,-0.050856804662088154,0.7604006864994438,3.0000000000000018,-0.010759546920761913,0.0,-0.4848280911475341,0.0
 0.2681716361127722,2.07964367775899,0.9447169733544241,-0.057986075984288024,0.8045149083383166,2.999999999999996,-0.01099662985609517,0.0,-0.5225912743975268,0.0
 0.2819735140707617,2.0910332247178784,0.9447040127958203,-0.06519881697543288,0.845920542212285,2.999999999999992,-0.011238130723626179,0.0,-0.5601142132539129,0.0
 0.29500055445828566,2.1023076124329623,0.9446897474829947,-0.07249544745311781,0.8850016633748568,2.9999999999999956,-0.01148406316280948,0.0,-0.5975491624740595,0.0
 0.3073525195050316,2.1134679677608044,0.9446741887616362,-0.07987635382170971,0.9220575585150947,3.000000000000009,-0.011734432396565752,0.0,-0.6350149283814753,0.0
 0.3191089881763247,2.124515417557967,0.9446573479774336,-0.08734188693302995,0.957326964528974,3.0,-0.011989239123860622,0.0,-0.672606202519536,0.0
 0.33033468444737024,2.135451088681012,0.9446392364760757,-0.0948923598725356,0.9910040533421107,3.0000000000000098,-0.01224847746978094,0.0,-0.7103997281909317,0.0
 0.34108312013401576,2.146276107986502,0.9446198656032516,-0.1025280456628063,1.0232493604020474,3.00000000000001,-0.012512133712088777,0.0,-0.7484585102047685,0.0
 0.3513991618682792,2.1569916023309994,0.9445992467046501,-0.11024917489044331,1.0541974856048377,3.0000000000000053,-0.012780188523575537,0.0,-0.7868347650982039,0.0
 0.3613208871155878,2.1675986985710662,0.94457739112596,-0.1180559332447783,1.0839626613467637,3.000000000000011,-0.013052613917367761,0.0,-0.8255720352747329,0.0
 0.37088095624661893,2.1780985235632646,0.9445543102128703,-0.12594845897465082,1.112642868739857,3.0,-0.01332937276125334,0.0,-0.8647067318232833,0.0
 0.38010764664302554,2.1884922041641577,0.9445300153110698,-0.13392684027287285,1.1403229399290769,2.999999999999994,-0.013610420112692668,0.0,-0.9042692731351433,0.0
 0.38902564544005735,2.1987808672303064,0.9445045177662473,-0.14199111256288488,1.1670769363201723,3.0,-0.013895700913411217,0.0,-0.9442849376060344,0.0
 0.3976566664612235,2.208965639618274,0.944477828924092,-0.15014125570933312,1.1929699993836707,2.999999999999994,-0.014185150374905205,0.0,-0.9847745063083869,0.0
 0.40601993683024995,2.2190476481846226,0.9444499601302925,-0.15837719115811472,1.21805981049075,3.0000000000000067,-0.014478693444805743,0.0,-1.0257547441540888,0.0
 0.4141325854506862,2.2290280197859142,0.9444209227305379,-0.16669877896818233,1.242397756352059,3.0000000000000138,-0.014776242331129563,0.0,-1.0672387693380834,0.0
 0.42200995654209433,2.2389078812787115,0.9443907280705167,-0.17510581479739615,1.2660298696262833,2.999999999999993,-0.015077697760477496,0.0,-1.1092363227646138,0.0
 0.42966586520660544,2.2486883595195764,0.9443593874959183,-0.18359802677184017,1.2889975956198165,2.999999999999993,-0.01538295130356341,0.0,-1.15175397601508,0.0
 0.4371128076316214,2.258370581365072,0.9443269123524312,-0.1921750723190077,1.3113384228948646,3.000000000000015,-0.015691875988268662,0.0,-1.1947952728720175,0.0
 0.4443621354148223,2.2679556736717594,0.9442933139857445,-0.20083653488587588,1.3330864062444672,3.0,-0.016004335324668984,0.0,-1.2383608358490035,0.0
 0.4514242012367454,2.277444763296201,0.9442586037415469,-0.2095819206199333,1.3542726037102366,3.0,-0.01632017574713009,0.0,-1.2824484284249065,0.0
 0.45830848144545905,2.2868389770949604,0.9442227929655275,-0.2184106549544348,1.3749254443363774,2.999999999999992,-0.016639228795290582,0.0,-1.327052994088027,0.0
 0.4650236798828236,2.296139441924599,0.944185893003375,-0.2273220791466347,1.3950710396484711,3.0,-0.01696131242300083,0.0,-1.3721666672805848,0.0
 0.47157781635288165,2.3053472846416785,0.9441479152007783,-0.23631544674365634,1.4147334490586452,2.9999999999999916,-0.01728622510665601,0.0,-1.4177787670933042,0.0
